branch-load-misses,branch-misses,iTLB-load-misses,dTLB-load-misses,dTLB-store-misses,L1-icache-load-misses,L1-dcache-load-misses,l1d_pend_miss.pending_cycles,l2_rqsts.code_rd_miss,l2_rqsts.all_demand_miss,l2_rqsts.demand_data_rd_miss,l1d_pend_miss.pending_cycles,l2_rqsts.code_rd_miss,l2_rqsts.rfo_miss,cache-misses,LLC-load-misses,LLC-store-misses,l1d_pend_miss.l2_stall,l2_rqsts.swpf_miss,CPI
3660910,3669260,1008,104824,347,667736,1107699,63012121,34060,293001,244621,89201726,60545,12049,850859,252416,2079,25790,0,1.77
3425398,3432286,1260,113264,339,664533,1087277,52719152,24595,252481,213048,62425557,34845,7328,789092,250772,6149,21155,0,1.68
3219488,3214599,2102,118863,494,698397,1103415,60287101,29391,277417,236769,68470460,30566,8288,862465,267345,7661,19989,0,1.62
3268097,3291215,1285,128581,523,762318,1169186,56712961,25970,261572,234768,68092951,33058,7554,886305,260561,6075,20775,0,1.73
3323109,3333116,607,109036,481,771606,1183212,60890900,25875,289693,246354,68557407,31312,7812,927321,279156,6672,21939,0,1.62
3366029,3370396,1536,112630,376,665878,1072487,57494018,28161,273206,233164,59994496,28455,7596,818194,251387,7600,23102,0,1.76
3173936,3150637,1419,114267,364,781018,1169527,64335393,28830,292193,247008,67149496,33510,7810,870314,264502,6727,37077,0,1.64
3225533,3222979,1209,114088,368,773723,1133579,65621659,29450,296643,244771,68932960,36532,7087,907839,288928,7937,22125,0,1.64
3055783,3060250,1143,103586,707,736341,1072050,66544284,27054,296034,258317,69840442,40390,5818,869239,272455,6812,23016,0,1.64
3396981,3406472,1101,121583,577,789061,1218789,61158496,26883,292889,241681,72245631,35552,5437,855959,272433,5943,25907,0,1.65
3382359,3355989,908,119696,368,728312,1162550,62785877,33201,295892,241300,63989408,30268,6064,741293,230469,6308,28731,0,1.67
3450247,3450260,1373,112774,427,782104,1045052,54252664,30616,275119,228495,59882219,29341,5501,758301,242089,6903,23149,0,1.65
3276044,3274715,1834,130048,448,571387,1186869,80456624,40507,327217,265529,68632989,32369,6306,821315,252129,6403,20289,0,1.62
3557858,3516040,1365,122082,431,531292,1159340,66183472,32069,298428,266360,74692112,32000,5811,978128,305257,5532,20976,0,1.63
3524677,3539935,1896,106637,322,528177,1084248,62751799,28297,293113,263224,69916245,31785,7062,845104,270152,7343,21382,5,1.67
3530107,3539870,1126,112206,372,598766,1120819,61495577,29202,281599,249171,67079333,34215,5539,845182,264516,5786,24471,0,1.74
3146286,3156581,1515,108560,314,520118,1040128,61422746,31423,282193,242980,61570677,31000,6082,803356,250820,6172,20150,0,1.72
3328224,3334244,1603,111378,431,685009,1136878,59039044,28621,296488,255024,64411107,32989,7590,821780,259848,7130,17926,0,1.69
3398733,3431020,1637,105845,628,578462,1141338,56809056,28704,284396,249578,61773607,32704,5550,749211,232269,5904,27670,0,1.68
3362477,3398764,1557,124004,381,574031,1075199,57342772,27908,288693,259025,64390760,28935,4868,828095,247901,3764,16353,0,1.62
3219021,3201354,1524,108270,326,566962,1134896,67682236,34363,287645,240185,63053150,27205,4270,711261,211667,3807,24168,0,1.63
3283347,3303495,1093,106766,402,652828,1142962,59403573,30060,278561,246334,67589676,30859,4781,795859,237226,3915,26638,0,1.72
3055741,3127488,791,107974,326,666665,1063918,54961434,26494,256920,225544,55723227,31008,4007,684635,204704,2913,19889,0,1.69
3663562,3690358,2101,110972,397,522979,1201031,61812725,30239,286234,242274,55679446,28795,3836,697931,212966,3696,18382,0,1.63
3570528,3569710,1138,103718,351,642055,1004127,51898954,23827,255058,233964,56770783,30454,4584,734043,223220,4375,19534,0,1.6
3254723,3308135,1029,108366,351,682708,1093340,59619485,27506,277439,238463,55138225,31020,4238,702318,213450,3897,22288,0,1.64
3008734,3043505,1381,107264,364,566960,1093253,76204632,30054,306836,274301,66117862,31302,5387,849302,263777,4391,20730,0,1.62
3247659,3276291,1377,111905,422,720522,1068304,61001376,25559,277364,249502,62509215,29399,4917,817155,244476,4183,19059,0,1.63
3382766,3393627,1180,108489,464,804209,1040897,64083158,28695,316637,267624,58148796,30458,5451,805410,226181,4636,22598,0,1.68
3201529,3223985,1172,110124,397,836780,1151810,59699648,24116,265501,239617,56274315,30682,4359,790119,238260,4285,20546,0,1.62
3372501,3381494,1700,127296,469,764381,1106981,58652304,25868,314004,280185,63515582,29479,6149,760775,210707,4130,20281,0,1.62
3179774,3180435,1675,111621,402,700873,1049326,60223626,24192,289331,266990,58455679,33417,5799,746131,215876,3642,17775,0,1.59
2984541,2918901,941,101770,347,778786,974808,63290181,24472,293563,261329,62501416,30489,5703,781235,228619,3495,22196,0,1.61
3052954,3091388,1105,114107,389,657566,1085807,58510109,24489,277990,253103,58674958,28669,4387,766589,233273,2612,20995,0,1.66
3189903,3207296,1289,127738,435,667427,1226535,67937621,31144,334625,295228,67072350,29994,5548,768806,221818,2681,17497,0,1.62
3134425,3142169,988,124232,389,610115,1178845,65631533,29544,315939,275642,63427064,31454,5369,824627,244359,2853,19599,0,1.61
3197417,3184103,1038,119152,326,635292,1111895,70695300,26794,287284,266340,65646139,25411,5832,799179,235606,3566,23809,0,1.6
3138316,3169720,1114,126791,355,633508,1247890,70071956,27229,303923,260706,62345592,26149,5724,826713,257419,3642,22167,0,1.55
3233574,3188677,1075,107978,343,678315,1044369,70871424,25776,288049,259177,62582357,27686,5394,817382,241524,2652,19921,0,1.61
3224461,3258396,962,108834,581,737702,1061370,57322672,24186,276883,235232,54903953,31102,4867,732901,236809,3062,19561,0,1.64
2990399,3018387,1627,116832,401,775489,1090439,56576401,23649,268142,234981,52574749,27191,3878,625608,165416,2213,19450,0,1.68
3156617,3178269,1340,118380,448,798124,1083064,51418060,28316,267286,241670,58535622,29053,4325,671884,188523,2531,18244,0,1.67
3167691,3194618,1527,107865,452,794139,1114262,57315702,24825,271233,246402,58189232,25190,4502,702464,197666,3066,20282,0,1.67
2721802,2727394,1569,116079,544,723459,1079953,78018665,32439,297483,258258,66938634,39795,5272,738637,201885,2607,20422,0,1.77
3240742,3178614,1088,108754,318,690739,1054678,71613142,27072,301376,273265,68842678,27263,4648,813445,246007,2942,25816,0,1.62
3120457,3118554,1498,119827,401,657450,1127352,66270656,27430,301368,276915,65770984,27241,5499,826482,242492,2757,23099,0,1.68
3223802,3183021,1310,120352,309,599845,1090391,73514963,34394,290203,255712,76301447,29601,4664,744553,205563,2366,29160,0,1.69
3042822,3083564,1230,120002,339,623863,1108037,66453699,28187,292984,259248,62721059,29385,4294,827550,246654,2265,15425,0,1.62
3050990,3082766,1298,113926,356,659962,1107219,62645906,27365,282672,250360,59138057,28513,5508,752238,213125,1311,19373,0,1.7
3147778,3137053,1377,119289,376,691510,1117706,63589366,25636,309947,283177,66076611,28120,4913,799888,223674,1368,18182,0,1.72
3043562,3011762,1306,100350,351,700531,1017479,74255125,33036,298041,262329,69250899,27731,5836,804185,221026,2073,19116,0,1.71
3067332,3070556,1340,107648,544,745799,1125127,69261380,38089,324525,286586,68064337,27335,6261,777576,213867,1998,23416,0,1.64
2782977,2779826,1306,116598,372,691640,1157536,61041305,25955,299928,280492,65071012,27969,5357,782601,213703,1903,21527,0,1.71
2901119,2842220,1293,109926,339,617828,1051610,65210511,25787,288702,249833,57890661,28796,4623,696393,192041,1529,24091,0,1.77
2990998,3018821,1482,117371,506,713232,1131291,65892689,24989,315963,285315,66145136,25343,4748,768629,211495,1185,22005,0,1.7
3104042,3124052,1583,109670,381,754442,1100863,59832644,24301,280485,253423,59982641,26434,3972,714348,192958,980,18936,0,1.77
2957860,2955557,1257,102204,373,764152,941648,76746882,36465,275129,247947,70766471,30358,4210,753041,202670,1152,17832,0,1.78
3180467,3185186,1130,111629,502,740512,1050360,62563466,27369,294352,264091,64009944,25793,5296,761045,209376,1566,20333,0,1.75
3289251,3291462,1268,102254,510,754753,997214,65959134,26539,254914,234827,63740404,26218,3975,745946,206301,1252,19253,0,1.73
3155446,3202111,1126,108778,493,766036,1049163,63520098,28471,287343,245652,57382021,25679,3521,659059,180998,1075,17810,0,1.77
3069420,3084566,971,106301,393,741428,1089776,66454977,30674,275755,256189,60258892,26425,3711,659398,180529,970,17397,0,1.74
3150909,3135210,1240,102418,506,827999,1015678,68173243,25515,317580,294082,72561052,25961,5240,746855,186097,1029,20897,0,1.81
3136864,3166082,1444,119615,360,800392,950009,70174722,31465,260916,230651,67588351,24950,4817,733746,198106,1171,24461,0,1.7
3076858,3089693,1265,124213,418,690473,1076570,59710856,24242,286865,257020,61260157,24845,4869,755645,200975,925,17685,0,1.71
3206907,3235071,1453,113664,477,761739,1156260,70194087,26115,320014,292276,70921419,25512,5207,829443,214847,1219,20362,0,1.73
3102593,3136218,1189,116106,452,753531,1026144,61816923,29840,269712,224729,72422399,46657,8214,789960,229813,3495,17835,0,1.78
2946553,2909922,1733,109251,326,641740,973943,68448352,30907,274106,241172,54919197,38650,3706,742746,211306,1998,23489,0,1.74
3017920,3070943,1688,108021,414,663795,1110025,66413848,25476,290936,271475,64579433,24541,5188,795321,209913,1480,25278,0,1.71
3294546,3262845,1173,105697,444,819900,1048842,72215992,31729,288156,252376,72360175,28135,4166,799251,207898,758,19615,0,1.79
3201081,3207949,1432,99385,376,788975,1159266,68618545,25916,276787,245328,61578128,26630,4008,727899,197043,950,24461,0,1.72
3053102,3064673,1423,122104,292,638222,1137080,68773464,27192,305873,276230,63229320,28117,3639,739060,201668,713,20947,0,1.74
3152910,3162528,1271,110906,338,655053,1054126,65799879,36153,302195,273874,62741779,35945,4066,781031,217811,477,18265,0,1.73
3064764,3110331,1435,109681,401,664540,1186027,80028893,31302,325507,271908,52418795,25286,4042,618428,176126,1007,21236,0,1.78
3067119,3090286,1334,104648,288,690228,1080260,66007294,26068,258792,230275,58436800,27027,3866,752300,202613,997,22551,0,1.72
3109534,3105100,1356,107756,343,731394,969651,80496437,27234,281037,247099,72125924,28683,4464,824987,225037,986,23142,0,1.74
3085181,3126074,1581,109588,343,670380,1084820,70848969,29198,310959,274310,65284063,25578,4838,778138,213583,983,18280,0,1.74
2995248,3015989,1335,102693,276,772680,1066206,72739864,31473,309557,281681,65878165,25449,4169,756588,197711,902,24154,0,1.7
2950992,3017711,1460,110377,338,692310,1120268,73872440,25876,314436,278962,67978844,28706,4286,789290,204092,791,22745,0,1.78
3118651,3142710,1083,91790,297,762945,955935,67965304,26081,286171,260242,68105038,27731,3182,777574,208706,575,21443,0,1.81
3191292,3205652,1527,102687,372,685553,1075310,68926755,26572,297845,272184,68354063,26283,4174,817141,219233,879,20517,0,1.79
3209269,3199575,1389,97656,364,700834,1075966,76862153,29233,290277,252525,78260942,36033,5486,838852,236464,1310,22392,0,1.75
3115136,3117479,1536,104849,372,765548,1082934,73377910,30313,304529,265495,65851804,29329,3950,820231,232080,637,25504,0,1.75
3194916,3190905,1730,105769,322,746138,1161604,73826877,26511,280816,256543,62474920,25525,3203,718234,185457,514,18963,0,1.78
3186644,3204113,1812,109381,330,621409,1115749,73151935,28893,290651,267175,67190563,28628,4212,791255,214971,648,19998,0,1.75
3051771,3037306,1749,106438,355,582078,1133388,73230216,29122,303501,263107,65965865,25856,4087,737569,193637,726,21077,0,1.87
3132867,3155660,1339,101339,251,721703,1018266,72930905,28291,274053,235541,56398875,23858,3484,718256,197412,510,33527,0,1.75
3089524,3123918,1351,103970,288,738098,1022586,71572720,26406,291750,269012,66317004,27322,3313,771878,207611,403,22116,0,1.82
3336412,3339097,1293,94544,481,780505,919225,65293111,25637,276428,259208,64748717,25975,3698,769037,204931,363,24488,0,1.78
3116311,3069248,1473,97450,381,675822,1034616,70196774,28918,292277,261740,53601852,26418,4219,765211,204089,633,22513,0,1.8
2892473,2876886,1439,109083,619,580374,1012573,63886828,28485,285766,259891,57954130,27681,3069,768178,208585,348,16968,0,1.83
3199795,3205027,1515,95956,422,765537,1024487,67348288,31316,307429,278641,72665724,26905,4979,777669,204725,598,24529,0,1.76
3198229,3188753,1782,105838,502,740857,1040247,70140950,31200,277908,243621,61303505,23364,5202,822631,227204,1275,24941,0,1.72
3238147,3257141,1829,106130,322,769160,1092432,75210672,26993,310072,280511,71802661,29649,3999,872226,224036,874,25215,0,1.8
3264899,3246610,2016,116969,368,761633,948723,66713236,23180,267302,238645,58534460,24825,3514,705151,192604,562,22643,0,1.82
3121702,3130031,1548,111756,414,662844,1137916,74240079,29337,301497,255070,60727711,23548,3923,719948,190700,492,22442,0,1.78
3147588,3137895,1711,105284,339,752773,1159081,78846256,26198,312499,279251,68964716,26272,4388,816947,222508,929,21711,0,1.79
3169247,3164104,1486,109992,490,734603,1108003,73433872,31162,304794,270547,66200535,25303,3534,749631,213518,728,21538,0,1.76
3210014,3172831,1812,109911,439,763595,1142369,79119552,29670,305603,273465,69149401,26379,3993,828267,222525,537,21161,0,1.73
3277018,3268456,1754,100496,640,768215,989048,68006888,46836,299938,243077,82666264,29928,5539,756474,208385,1266,23698,0,1.81
3458975,3489810,1159,100767,368,758779,1031561,72289464,28990,322111,305473,70678458,30734,4119,758762,195404,577,21695,0,1.9
2978639,2922510,1577,103384,419,720490,981365,71910361,36418,312091,273741,68731393,28268,3710,789617,217408,366,20769,0,1.89
2913907,2883146,1629,117234,397,658454,949637,69656909,36644,321783,294249,67907351,35975,3914,769356,206031,371,24035,0,1.84
3113271,3066465,1172,101259,364,648298,934577,59122712,29586,252942,216769,53392161,26339,3465,704098,197254,798,18856,0,1.89
3326955,3278402,1280,98838,431,619653,982918,69175717,31786,251230,229084,62483350,24794,3170,694499,194915,597,20985,0,1.85
3467528,3454137,1121,105257,368,545256,994100,72352330,30461,255420,224569,61401356,25776,3579,669537,183489,477,19304,0,1.92
3542979,3484340,1280,103053,397,667069,1024032,64158146,24842,279213,252693,63819299,28546,4576,766574,206375,562,20325,0,1.88
3270066,3286654,1599,105431,364,691138,983265,71828582,30334,263626,231815,64793092,26124,4168,718943,207506,497,21023,0,1.8
2984442,2979611,1749,104290,364,636021,934211,84508356,36575,292326,251777,69548927,33882,4338,846388,223830,638,15025,0,1.91
2997415,2994388,1953,105125,364,689690,10165127,45852746,34463,35513824,21308,5059908,8496,27272977,28198425,65641,21593246,869418,0,1.45
2728608,2694083,1896,102854,1409,860868,1118842,84997611,65260,340688,250879,98421342,92007,20780,1006409,295302,13887,35165,0,1.5
2672754,2674499,2797,103693,1424,1077329,1066003,83827944,57042,337780,283268,92734001,47872,12416,1010193,279047,12020,29422,0,1.59
2955458,2952499,2580,109360,1377,1070392,940668,99135405,39353,306331,272143,85693969,35196,8067,786189,212778,2955,24288,0,1.73
2853397,2832462,2000,101710,1351,990839,1004094,102042551,37547,304542,257941,79792102,30728,7069,756676,207986,2757,29169,0,1.75
3192662,3165335,2097,110059,1314,850198,1100807,98449893,51179,355310,288913,95909421,68205,10487,881294,243987,4235,25360,0,1.75
2727664,2724744,1803,112172,1427,907524,1150966,87434842,30511,316816,270328,72561461,26933,7226,713175,190309,2145,27471,0,1.78
2937991,2948699,1957,103860,1033,736374,1071594,83456622,33771,297528,252241,72233620,25195,5835,771633,212065,1460,28453,0,1.77
2674985,2715430,1723,104192,452,1049553,1078791,74937228,36760,312778,273453,69732171,32918,8715,851209,255749,10541,23884,0,1.65
2721090,2747606,1340,104663,439,952606,1116118,75924795,26216,332856,301151,69918718,25411,8072,877769,230270,1703,22655,0,1.8
2938573,2904288,2005,106099,506,831764,995292,76765360,27774,278934,255004,73843063,26824,8122,831122,225994,2442,25499,0,1.83
3133262,3102710,2168,116553,414,778766,1062026,80032746,28107,291525,255669,75153491,29468,6921,866969,233454,1838,22664,0,1.84
3314958,3263540,2034,113501,351,682039,1045504,90821762,35314,302357,259845,73346581,31544,5857,851441,233473,2054,21572,0,1.73
3379015,3354300,2164,112340,452,691447,1062094,89424159,30435,316729,272885,69605465,27220,5281,820479,219958,1215,21086,0,1.83
3145986,3138533,1722,108093,469,829884,1085073,85803992,28528,308626,270385,69710973,28676,5443,772992,203581,1562,24512,0,1.77
3096703,3053780,1376,100915,431,1113972,1057427,94609613,33634,329845,288057,75552746,31302,8108,833967,222666,3366,26312,0,1.73
3081712,3020163,1991,109102,443,903173,1017253,87223112,37767,310677,263317,77243723,25533,5827,765369,202016,1783,21297,0,1.89
2951132,2919127,1393,107136,460,1018688,984517,92601540,29350,324562,284827,72975363,27591,7409,875880,231068,1893,34880,0,1.81
2795355,2754770,2097,122870,1347,858037,950444,107854786,59881,345338,277672,101379227,39235,8111,888480,240004,2381,26526,0,1.77
2752564,2720155,1700,112300,1494,882308,982989,93279424,37361,274889,226519,71242652,35442,7383,777568,217041,2562,24772,0,1.79
2575603,2533132,1389,112438,1510,724241,1077953,102966509,34681,296051,257045,79535061,35163,6572,817026,222467,1763,27758,0,1.93
2783942,2796567,1264,79123,1242,707392,886512,82053338,33010,251361,215904,68501898,26898,4672,647914,185960,1105,17320,0,1.87
2907696,2915617,1297,96653,610,938242,923076,79542211,28486,259501,224441,65889371,24105,6241,732986,210681,1933,19409,0,1.76
3053876,3058165,1242,105505,409,835670,1005160,85330015,33091,271619,220592,59444559,27676,6472,772210,218509,2430,24895,0,1.69
3101255,3081835,1461,96564,510,942970,1078015,72820833,37733,295224,255400,75357805,29069,7726,781255,220826,2281,21570,0,1.79
3080121,3075422,1931,108553,493,911520,1050999,69654028,34591,295425,257389,75223080,28655,8957,814152,230279,2859,20611,0,1.75
3012869,3039125,1809,102701,481,894426,1124558,72105735,32843,270288,224491,73157274,26745,9284,807935,227648,3457,26887,0,1.78
